,0
6784,NORMAL
6785,DME
6786,NORMAL
6787,CNV
6788,CNV
6789,DME
6790,NORMAL
6791,NORMAL
6792,NORMAL
6793,DRUSEN
6794,NORMAL
6795,DRUSEN
6796,NORMAL
6797,CNV
6798,NORMAL
6799,DRUSEN
6800,CNV
6801,CNV
6802,DRUSEN
6803,NORMAL
6804,NORMAL
6805,DRUSEN
6806,DRUSEN
6807,DRUSEN
6808,DRUSEN
6809,DRUSEN
6810,DRUSEN
6811,CNV
6812,NORMAL
6813,DRUSEN
6814,CNV
6815,DRUSEN
6816,DME
6817,NORMAL
6818,CNV
6819,CNV
6820,NORMAL
6821,DME
6822,CNV
6823,CNV
6824,NORMAL
6825,CNV
6826,DRUSEN
6827,CNV
6828,NORMAL
6829,DRUSEN
6830,NORMAL
6831,DME
6832,CNV
6833,DRUSEN
6834,DRUSEN
6835,NORMAL
6836,DRUSEN
6837,DRUSEN
6838,NORMAL
6839,DME
6840,CNV
6841,DRUSEN
6842,DME
6843,CNV
6844,NORMAL
6845,NORMAL
6846,NORMAL
6847,DRUSEN
6848,CNV
6849,NORMAL
6850,NORMAL
6851,DRUSEN
6852,DRUSEN
6853,CNV
6854,NORMAL
6855,NORMAL
6856,CNV
6857,CNV
6858,CNV
6859,DRUSEN
6860,DRUSEN
6861,CNV
6862,DRUSEN
6863,CNV
6864,CNV
6865,NORMAL
6866,CNV
6867,DME
6868,NORMAL
6869,CNV
6870,CNV
6871,NORMAL
6872,CNV
6873,NORMAL
6874,CNV
6875,CNV
6876,DRUSEN
6877,DRUSEN
6878,NORMAL
6879,NORMAL
6880,DRUSEN
6881,NORMAL
6882,CNV
6883,NORMAL
6884,NORMAL
6885,DRUSEN
6886,DRUSEN
6887,CNV
6888,DME
6889,NORMAL
6890,NORMAL
6891,DRUSEN
6892,NORMAL
6893,CNV
6894,DRUSEN
6895,CNV
6896,DRUSEN
6897,DRUSEN
6898,DRUSEN
6899,DME
6900,CNV
6901,DRUSEN
6902,NORMAL
6903,CNV
6904,NORMAL
6905,NORMAL
6906,CNV
6907,DRUSEN
6908,CNV
6909,DME
6910,DRUSEN
6911,DRUSEN
6912,NORMAL
6913,DRUSEN
6914,NORMAL
6915,DRUSEN
6916,CNV
6917,NORMAL
6918,NORMAL
6919,DRUSEN
6920,NORMAL
6921,DRUSEN
6922,NORMAL
6923,NORMAL
6924,NORMAL
6925,DRUSEN
6926,CNV
6927,NORMAL
6928,NORMAL
6929,NORMAL
6930,DRUSEN
6931,CNV
6932,NORMAL
6933,DRUSEN
6934,DRUSEN
6935,CNV
6936,CNV
6937,CNV
6938,DME
6939,CNV
6940,NORMAL
6941,NORMAL
6942,NORMAL
6943,CNV
6944,NORMAL
6945,DRUSEN
6946,CNV
6947,DRUSEN
6948,DME
6949,CNV
6950,NORMAL
6951,CNV
6952,CNV
6953,DRUSEN
6954,NORMAL
6955,CNV
6956,CNV
6957,NORMAL
6958,NORMAL
6959,DRUSEN
6960,NORMAL
6961,NORMAL
6962,CNV
6963,NORMAL
6964,CNV
6965,DRUSEN
6966,NORMAL
6967,DME
6968,NORMAL
6969,NORMAL
6970,CNV
6971,CNV
6972,NORMAL
6973,CNV
6974,CNV
6975,NORMAL
6976,DME
6977,NORMAL
6978,DRUSEN
6979,NORMAL
6980,DRUSEN
6981,CNV
6982,DRUSEN
6983,CNV
6984,CNV
6985,DRUSEN
6986,DRUSEN
6987,NORMAL
6988,NORMAL
6989,NORMAL
6990,NORMAL
6991,CNV
6992,CNV
6993,NORMAL
6994,DRUSEN
6995,CNV
6996,DRUSEN
6997,DME
6998,DRUSEN
6999,CNV
7000,CNV
7001,DRUSEN
7002,NORMAL
7003,CNV
7004,NORMAL
7005,NORMAL
7006,CNV
7007,CNV
7008,CNV
7009,CNV
7010,NORMAL
7011,CNV
7012,CNV
7013,DRUSEN
7014,NORMAL
7015,CNV
7016,DRUSEN
7017,CNV
7018,NORMAL
7019,CNV
7020,NORMAL
7021,CNV
7022,DRUSEN
7023,DRUSEN
7024,DRUSEN
7025,DME
7026,CNV
7027,DRUSEN
7028,DME
7029,NORMAL
7030,CNV
7031,CNV
7032,NORMAL
7033,NORMAL
7034,NORMAL
7035,DME
7036,CNV
7037,DRUSEN
7038,NORMAL
7039,DME
7040,NORMAL
7041,NORMAL
7042,CNV
7043,NORMAL
7044,CNV
7045,DRUSEN
7046,NORMAL
7047,NORMAL
7048,CNV
7049,NORMAL
7050,CNV
7051,NORMAL
7052,NORMAL
7053,NORMAL
7054,NORMAL
7055,NORMAL
7056,DRUSEN
7057,CNV
7058,CNV
7059,DME
7060,CNV
7061,CNV
7062,DRUSEN
7063,DRUSEN
7064,DRUSEN
7065,CNV
7066,CNV
7067,DRUSEN
7068,DRUSEN
7069,DRUSEN
7070,NORMAL
7071,DRUSEN
7072,DME
7073,NORMAL
7074,DRUSEN
7075,NORMAL
7076,DME
7077,NORMAL
7078,NORMAL
7079,DRUSEN
7080,DRUSEN
7081,NORMAL
7082,CNV
7083,CNV
7084,NORMAL
7085,NORMAL
7086,NORMAL
7087,CNV
7088,NORMAL
7089,DME
7090,NORMAL
7091,CNV
7092,DRUSEN
7093,NORMAL
7094,CNV
7095,DRUSEN
7096,NORMAL
7097,NORMAL
7098,CNV
7099,CNV
7100,CNV
7101,DRUSEN
7102,NORMAL
7103,NORMAL
7104,NORMAL
7105,NORMAL
7106,CNV
7107,CNV
7108,CNV
7109,DME
7110,DRUSEN
7111,DRUSEN
7112,CNV
7113,DRUSEN
7114,DME
7115,NORMAL
7116,CNV
7117,NORMAL
7118,DRUSEN
7119,DRUSEN
7120,DRUSEN
7121,DRUSEN
7122,CNV
7123,DME
7124,DME
7125,NORMAL
7126,CNV
7127,DRUSEN
7128,NORMAL
7129,DRUSEN
7130,DRUSEN
7131,DRUSEN
7132,DRUSEN
7133,DME
7134,CNV
7135,DRUSEN
7136,DRUSEN
7137,NORMAL
7138,CNV
7139,CNV
7140,NORMAL
7141,CNV
7142,NORMAL
7143,NORMAL
7144,CNV
7145,CNV
7146,DRUSEN
7147,DRUSEN
7148,DRUSEN
7149,CNV
7150,DRUSEN
7151,NORMAL
7152,DRUSEN
7153,CNV
7154,NORMAL
7155,NORMAL
7156,CNV
7157,DRUSEN
7158,NORMAL
7159,CNV
7160,DME
7161,DRUSEN
7162,NORMAL
7163,DRUSEN
7164,DME
7165,DME
7166,CNV
7167,DME
7168,CNV
7169,DME
7170,DRUSEN
7171,CNV
7172,DRUSEN
7173,CNV
7174,NORMAL
7175,DRUSEN
7176,CNV
7177,CNV
7178,NORMAL
7179,NORMAL
7180,NORMAL
7181,NORMAL
7182,DRUSEN
7183,DRUSEN
7184,DRUSEN
7185,NORMAL
7186,NORMAL
7187,DRUSEN
7188,DRUSEN
7189,NORMAL
7190,DRUSEN
7191,DRUSEN
7192,CNV
7193,NORMAL
7194,CNV
7195,DRUSEN
7196,NORMAL
7197,CNV
7198,NORMAL
7199,NORMAL
7200,NORMAL
7201,NORMAL
7202,DRUSEN
7203,NORMAL
7204,CNV
7205,DRUSEN
7206,NORMAL
7207,NORMAL
7208,DRUSEN
7209,CNV
7210,NORMAL
7211,CNV
7212,CNV
7213,DRUSEN
7214,NORMAL
7215,DRUSEN
7216,NORMAL
7217,NORMAL
7218,CNV
7219,DME
7220,NORMAL
7221,NORMAL
7222,DRUSEN
7223,NORMAL
7224,CNV
7225,NORMAL
7226,DRUSEN
7227,DRUSEN
7228,CNV
7229,DRUSEN
7230,CNV
7231,CNV
7232,CNV
7233,DRUSEN
7234,DME
7235,DRUSEN
7236,CNV
7237,NORMAL
7238,DRUSEN
7239,DRUSEN
7240,NORMAL
7241,NORMAL
7242,CNV
7243,DRUSEN
7244,DRUSEN
7245,CNV
7246,DRUSEN
7247,DME
7248,DRUSEN
7249,NORMAL
7250,CNV
7251,NORMAL
7252,CNV
7253,CNV
7254,CNV
7255,DRUSEN
7256,CNV
7257,DRUSEN
7258,CNV
7259,DRUSEN
7260,CNV
7261,DRUSEN
7262,DRUSEN
7263,NORMAL
7264,CNV
7265,NORMAL
7266,CNV
7267,CNV
7268,DRUSEN
7269,CNV
7270,NORMAL
7271,NORMAL
7272,DME
7273,NORMAL
7274,NORMAL
7275,DRUSEN
7276,CNV
7277,DRUSEN
7278,NORMAL
7279,NORMAL
7280,NORMAL
7281,NORMAL
7282,NORMAL
7283,DRUSEN
7284,DME
7285,DME
7286,CNV
7287,CNV
7288,DRUSEN
7289,CNV
7290,DRUSEN
7291,CNV
7292,NORMAL
7293,CNV
7294,NORMAL
7295,DRUSEN
7296,DRUSEN
7297,NORMAL
7298,CNV
7299,DRUSEN
7300,DRUSEN
7301,NORMAL
7302,NORMAL
7303,CNV
7304,DRUSEN
7305,CNV
7306,CNV
7307,DRUSEN
7308,NORMAL
7309,DRUSEN
7310,CNV
7311,DRUSEN
7312,CNV
7313,NORMAL
7314,NORMAL
7315,DRUSEN
7316,NORMAL
7317,DRUSEN
7318,DRUSEN
7319,NORMAL
7320,NORMAL
7321,DRUSEN
7322,DRUSEN
7323,NORMAL
7324,CNV
7325,NORMAL
7326,DRUSEN
7327,DRUSEN
7328,DRUSEN
7329,CNV
7330,CNV
7331,NORMAL
7332,NORMAL
7333,NORMAL
7334,CNV
7335,CNV
7336,NORMAL
7337,CNV
7338,CNV
7339,DRUSEN
7340,DRUSEN
7341,DRUSEN
7342,DRUSEN
7343,DRUSEN
7344,CNV
7345,NORMAL
7346,NORMAL
7347,NORMAL
7348,NORMAL
7349,NORMAL
7350,NORMAL
7351,DRUSEN
7352,CNV
7353,NORMAL
7354,CNV
7355,NORMAL
7356,CNV
7357,CNV
7358,CNV
7359,CNV
7360,DRUSEN
7361,CNV
7362,DRUSEN
7363,NORMAL
7364,NORMAL
7365,DRUSEN
7366,NORMAL
7367,DME
7368,DME
7369,NORMAL
7370,CNV
7371,NORMAL
7372,NORMAL
7373,NORMAL
7374,DRUSEN
7375,NORMAL
7376,DRUSEN
7377,NORMAL
7378,NORMAL
7379,NORMAL
7380,CNV
7381,NORMAL
7382,DRUSEN
7383,DRUSEN
7384,DRUSEN
7385,DRUSEN
7386,NORMAL
7387,DRUSEN
7388,CNV
7389,NORMAL
7390,CNV
7391,DRUSEN
7392,NORMAL
7393,NORMAL
7394,CNV
7395,CNV
7396,NORMAL
7397,DRUSEN
7398,DRUSEN
7399,DRUSEN
7400,DRUSEN
7401,DRUSEN
7402,CNV
7403,CNV
7404,CNV
7405,CNV
7406,NORMAL
7407,DRUSEN
7408,NORMAL
7409,DRUSEN
7410,NORMAL
7411,NORMAL
7412,DRUSEN
7413,CNV
7414,CNV
7415,NORMAL
7416,DRUSEN
7417,NORMAL
7418,CNV
7419,NORMAL
7420,CNV
7421,CNV
7422,NORMAL
7423,NORMAL
7424,DME
7425,CNV
7426,NORMAL
7427,DME
7428,NORMAL
7429,DME
7430,NORMAL
7431,NORMAL
7432,DRUSEN
7433,CNV
7434,CNV
7435,NORMAL
7436,NORMAL
7437,DME
7438,NORMAL
7439,NORMAL
7440,DRUSEN
7441,NORMAL
7442,NORMAL
7443,DRUSEN
7444,NORMAL
7445,CNV
7446,CNV
7447,DRUSEN
7448,DRUSEN
7449,NORMAL
7450,NORMAL
7451,CNV
7452,DME
7453,CNV
7454,DRUSEN
7455,DME
7456,CNV
7457,DME
7458,CNV
7459,DRUSEN
7460,DME
7461,NORMAL
7462,CNV
7463,DRUSEN
7464,NORMAL
7465,DRUSEN
7466,NORMAL
7467,CNV
7468,CNV
7469,NORMAL
7470,CNV
7471,CNV
7472,NORMAL
7473,NORMAL
7474,CNV
7475,NORMAL
7476,NORMAL
7477,DRUSEN
7478,DRUSEN
7479,CNV
7480,DRUSEN
7481,DME
7482,CNV
7483,DRUSEN
7484,NORMAL
7485,DRUSEN
7486,DME
7487,NORMAL
7488,NORMAL
7489,CNV
7490,CNV
7491,NORMAL
7492,DRUSEN
7493,DME
7494,NORMAL
7495,NORMAL
7496,NORMAL
7497,NORMAL
7498,DRUSEN
7499,CNV
7500,DRUSEN
7501,NORMAL
7502,NORMAL
7503,CNV
7504,DRUSEN
7505,NORMAL
7506,NORMAL
7507,DRUSEN
7508,DRUSEN
7509,NORMAL
7510,CNV
7511,DRUSEN
7512,DME
7513,DRUSEN
7514,DME
7515,NORMAL
7516,DRUSEN
7517,DRUSEN
7518,NORMAL
7519,NORMAL
7520,NORMAL
7521,NORMAL
7522,CNV
7523,DRUSEN
7524,NORMAL
7525,NORMAL
7526,NORMAL
7527,CNV
7528,DRUSEN
7529,CNV
7530,CNV
7531,NORMAL
7532,NORMAL
7533,CNV
7534,CNV
7535,DRUSEN
7536,DRUSEN
7537,DRUSEN
7538,DRUSEN
7539,DRUSEN
7540,CNV
7541,NORMAL
7542,DRUSEN
7543,CNV
7544,DRUSEN
7545,DRUSEN
7546,NORMAL
7547,DME
7548,CNV
7549,CNV
7550,CNV
7551,DME
7552,CNV
7553,CNV
7554,DRUSEN
7555,NORMAL
7556,DME
7557,DRUSEN
7558,DRUSEN
7559,DRUSEN
7560,DRUSEN
7561,NORMAL
7562,DRUSEN
7563,CNV
7564,CNV
7565,NORMAL
7566,DRUSEN
7567,CNV
7568,NORMAL
7569,CNV
7570,DRUSEN
7571,NORMAL
7572,NORMAL
7573,DRUSEN
7574,CNV
7575,NORMAL
7576,NORMAL
7577,DRUSEN
7578,CNV
7579,NORMAL
7580,CNV
7581,CNV
7582,DRUSEN
7583,DRUSEN
7584,CNV
7585,CNV
7586,NORMAL
7587,DRUSEN
7588,NORMAL
7589,NORMAL
7590,NORMAL
7591,NORMAL
7592,NORMAL
7593,NORMAL
7594,CNV
7595,DRUSEN
7596,DME
7597,DRUSEN
7598,NORMAL
7599,CNV
7600,NORMAL
7601,DRUSEN
7602,DRUSEN
7603,NORMAL
7604,DME
7605,NORMAL
7606,CNV
7607,DME
7608,NORMAL
7609,DRUSEN
7610,NORMAL
7611,DME
7612,NORMAL
7613,CNV
7614,DRUSEN
7615,NORMAL
7616,CNV
7617,NORMAL
7618,CNV
7619,CNV
7620,DRUSEN
7621,NORMAL
7622,NORMAL
7623,DRUSEN
7624,CNV
7625,DRUSEN
7626,DRUSEN
7627,NORMAL
7628,DRUSEN
7629,CNV
7630,NORMAL
7631,CNV
7632,DRUSEN
7633,NORMAL
7634,NORMAL
7635,NORMAL
7636,DRUSEN
7637,NORMAL
7638,NORMAL
7639,CNV
7640,NORMAL
7641,DRUSEN
7642,DRUSEN
7643,DRUSEN
7644,DRUSEN
7645,NORMAL
7646,DME
7647,CNV
7648,NORMAL
7649,DRUSEN
7650,NORMAL
7651,NORMAL
7652,NORMAL
7653,NORMAL
7654,NORMAL
7655,CNV
7656,CNV
7657,CNV
7658,NORMAL
7659,NORMAL
7660,DME
7661,DME
7662,DME
7663,NORMAL
7664,NORMAL
7665,CNV
7666,DRUSEN
7667,CNV
7668,CNV
7669,NORMAL
7670,CNV
7671,CNV
7672,NORMAL
7673,NORMAL
7674,DRUSEN
7675,CNV
7676,CNV
7677,CNV
7678,CNV
7679,NORMAL
7680,NORMAL
7681,NORMAL
7682,NORMAL
7683,DRUSEN
7684,CNV
7685,DRUSEN
7686,DRUSEN
7687,DRUSEN
7688,DRUSEN
7689,NORMAL
7690,CNV
7691,NORMAL
7692,DRUSEN
7693,CNV
7694,NORMAL
7695,NORMAL
7696,NORMAL
7697,NORMAL
7698,NORMAL
7699,DRUSEN
7700,NORMAL
7701,NORMAL
7702,NORMAL
7703,DRUSEN
7704,DME
7705,NORMAL
7706,NORMAL
7707,NORMAL
7708,CNV
7709,CNV
7710,CNV
7711,CNV
7712,CNV
7713,CNV
7714,NORMAL
7715,DRUSEN
7716,CNV
7717,CNV
7718,NORMAL
7719,CNV
7720,NORMAL
7721,CNV
7722,DRUSEN
7723,DRUSEN
7724,DME
7725,CNV
7726,NORMAL
7727,NORMAL
7728,CNV
7729,NORMAL
7730,CNV
7731,CNV
7732,NORMAL
7733,DME
7734,DME
7735,NORMAL
7736,CNV
7737,DRUSEN
7738,CNV
7739,CNV
7740,CNV
7741,NORMAL
7742,CNV
7743,CNV
7744,DME
7745,NORMAL
7746,DME
7747,DME
7748,NORMAL
7749,CNV
7750,DRUSEN
7751,DRUSEN
7752,CNV
7753,DME
7754,DRUSEN
7755,DRUSEN
7756,CNV
7757,CNV
7758,NORMAL
7759,CNV
7760,CNV
7761,NORMAL
7762,DRUSEN
7763,DME
7764,CNV
7765,NORMAL
7766,NORMAL
7767,CNV
7768,DRUSEN
7769,DRUSEN
7770,CNV
7771,CNV
7772,DRUSEN
7773,DRUSEN
7774,DRUSEN
7775,DRUSEN
7776,DRUSEN
7777,NORMAL
7778,NORMAL
7779,CNV
7780,DME
7781,DRUSEN
7782,CNV
7783,DRUSEN
7784,CNV
7785,DME
7786,DRUSEN
7787,NORMAL
7788,NORMAL
7789,DRUSEN
7790,NORMAL
7791,NORMAL
7792,DME
7793,CNV
7794,NORMAL
7795,NORMAL
7796,CNV
7797,CNV
7798,DRUSEN
7799,NORMAL
7800,CNV
7801,CNV
7802,CNV
7803,DRUSEN
7804,NORMAL
7805,DRUSEN
7806,DRUSEN
7807,NORMAL
7808,NORMAL
7809,DME
7810,DME
7811,DRUSEN
7812,NORMAL
7813,NORMAL
7814,DME
7815,DRUSEN
7816,NORMAL
7817,CNV
7818,CNV
7819,NORMAL
7820,DRUSEN
7821,DRUSEN
7822,DRUSEN
7823,NORMAL
7824,NORMAL
7825,DRUSEN
7826,DME
7827,CNV
7828,DME
7829,CNV
7830,NORMAL
7831,NORMAL
7832,NORMAL
7833,CNV
7834,DME
7835,DRUSEN
7836,DRUSEN
7837,DRUSEN
7838,CNV
7839,DRUSEN
7840,DRUSEN
7841,CNV
7842,NORMAL
7843,DME
7844,NORMAL
7845,DME
7846,NORMAL
7847,DRUSEN
7848,DRUSEN
7849,DME
7850,DRUSEN
7851,CNV
7852,DRUSEN
7853,DRUSEN
7854,CNV
7855,DRUSEN
7856,CNV
7857,CNV
7858,DRUSEN
7859,DRUSEN
7860,NORMAL
7861,NORMAL
7862,CNV
7863,NORMAL
7864,CNV
7865,CNV
7866,CNV
7867,CNV
7868,NORMAL
7869,CNV
7870,DRUSEN
7871,CNV
7872,NORMAL
7873,NORMAL
7874,NORMAL
7875,NORMAL
7876,NORMAL
7877,CNV
7878,CNV
7879,NORMAL
7880,DRUSEN
7881,CNV
7882,DRUSEN
7883,DRUSEN
7884,DRUSEN
7885,NORMAL
7886,CNV
7887,NORMAL
7888,NORMAL
7889,CNV
7890,NORMAL
7891,CNV
7892,NORMAL
7893,NORMAL
7894,CNV
7895,DRUSEN
7896,NORMAL
7897,DRUSEN
7898,CNV
7899,CNV
7900,DME
7901,NORMAL
7902,DRUSEN
7903,DRUSEN
7904,CNV
7905,DME
7906,CNV
7907,NORMAL
7908,NORMAL
7909,NORMAL
7910,CNV
7911,DRUSEN
7912,NORMAL
7913,CNV
7914,CNV
7915,NORMAL
7916,NORMAL
7917,CNV
7918,NORMAL
7919,CNV
7920,DRUSEN
7921,NORMAL
7922,NORMAL
7923,NORMAL
7924,DRUSEN
7925,NORMAL
7926,DRUSEN
7927,NORMAL
7928,DRUSEN
7929,DRUSEN
7930,NORMAL
7931,NORMAL
7932,NORMAL
7933,CNV
7934,NORMAL
7935,CNV
7936,CNV
7937,NORMAL
7938,NORMAL
7939,NORMAL
7940,DRUSEN
7941,DRUSEN
7942,NORMAL
7943,NORMAL
7944,NORMAL
7945,NORMAL
7946,CNV
7947,NORMAL
7948,DME
7949,CNV
7950,NORMAL
7951,CNV
7952,DRUSEN
7953,NORMAL
7954,DRUSEN
7955,NORMAL
7956,CNV
7957,CNV
7958,NORMAL
7959,NORMAL
7960,NORMAL
7961,DME
7962,DRUSEN
7963,CNV
7964,NORMAL
7965,DRUSEN
7966,DME
7967,CNV
7968,CNV
7969,CNV
7970,DME
7971,DRUSEN
7972,NORMAL
7973,NORMAL
7974,NORMAL
7975,DRUSEN
7976,NORMAL
7977,CNV
7978,DRUSEN
7979,NORMAL
7980,DRUSEN
7981,NORMAL
7982,CNV
7983,CNV
7984,CNV
7985,NORMAL
7986,DRUSEN
7987,CNV
7988,DRUSEN
7989,NORMAL
7990,NORMAL
7991,CNV
7992,NORMAL
7993,DRUSEN
7994,CNV
7995,DME
7996,DRUSEN
7997,DRUSEN
7998,CNV
7999,DRUSEN
8000,CNV
8001,NORMAL
8002,NORMAL
8003,CNV
8004,DRUSEN
8005,NORMAL
8006,DRUSEN
8007,NORMAL
8008,DRUSEN
8009,NORMAL
8010,DRUSEN
8011,CNV
8012,NORMAL
8013,CNV
8014,NORMAL
8015,CNV
8016,NORMAL
8017,DRUSEN
8018,NORMAL
8019,NORMAL
8020,CNV
8021,DRUSEN
8022,NORMAL
8023,DME
8024,CNV
8025,NORMAL
8026,NORMAL
8027,NORMAL
8028,DRUSEN
8029,NORMAL
8030,CNV
8031,DRUSEN
8032,DME
8033,CNV
8034,CNV
8035,NORMAL
8036,NORMAL
8037,CNV
8038,DRUSEN
8039,DRUSEN
8040,CNV
8041,DRUSEN
8042,CNV
8043,NORMAL
8044,DME
8045,DRUSEN
8046,NORMAL
8047,DRUSEN
8048,DME
8049,NORMAL
8050,NORMAL
8051,DRUSEN
8052,CNV
8053,NORMAL
8054,DRUSEN
8055,DRUSEN
8056,DRUSEN
8057,NORMAL
8058,NORMAL
8059,NORMAL
8060,CNV
8061,DME
8062,DRUSEN
8063,CNV
8064,CNV
8065,DME
8066,NORMAL
8067,NORMAL
8068,NORMAL
8069,DRUSEN
8070,DRUSEN
8071,CNV
8072,NORMAL
8073,NORMAL
8074,CNV
8075,DRUSEN
8076,NORMAL
8077,CNV
8078,CNV
8079,DME
8080,CNV
8081,NORMAL
8082,DRUSEN
8083,DRUSEN
8084,CNV
8085,NORMAL
8086,DRUSEN
8087,NORMAL
8088,CNV
8089,NORMAL
8090,DME
8091,NORMAL
8092,DRUSEN
8093,DRUSEN
8094,DRUSEN
8095,DRUSEN
8096,CNV
8097,CNV
8098,DRUSEN
8099,DRUSEN
8100,CNV
8101,DRUSEN
8102,CNV
8103,DRUSEN
8104,DME
8105,DME
8106,CNV
8107,CNV
8108,CNV
8109,CNV
8110,DME
8111,CNV
8112,NORMAL
8113,NORMAL
8114,DRUSEN
8115,CNV
8116,CNV
8117,DRUSEN
8118,DRUSEN
8119,CNV
8120,DRUSEN
8121,DRUSEN
8122,DME
8123,NORMAL
8124,NORMAL
8125,CNV
8126,DRUSEN
8127,NORMAL
8128,NORMAL
8129,DME
8130,NORMAL
8131,NORMAL
8132,DME
8133,DME
8134,NORMAL
8135,CNV
8136,DRUSEN
8137,DRUSEN
8138,NORMAL
8139,NORMAL
8140,CNV
8141,DRUSEN
8142,NORMAL
8143,NORMAL
8144,NORMAL
8145,CNV
8146,NORMAL
8147,CNV
8148,DRUSEN
8149,CNV
8150,NORMAL
8151,DRUSEN
8152,NORMAL
8153,CNV
8154,NORMAL
8155,DRUSEN
8156,NORMAL
8157,CNV
8158,CNV
8159,CNV
8160,CNV
8161,CNV
8162,CNV
8163,NORMAL
8164,NORMAL
8165,DRUSEN
8166,CNV
8167,DRUSEN
8168,CNV
8169,NORMAL
8170,DME
8171,CNV
8172,CNV
8173,DRUSEN
8174,NORMAL
8175,NORMAL
8176,NORMAL
8177,CNV
8178,CNV
8179,DRUSEN
8180,CNV
8181,CNV
8182,DRUSEN
8183,NORMAL
8184,CNV
8185,NORMAL
8186,NORMAL
8187,DRUSEN
8188,NORMAL
8189,CNV
8190,NORMAL
8191,DRUSEN
8192,CNV
8193,CNV
8194,CNV
8195,CNV
8196,CNV
8197,NORMAL
8198,NORMAL
8199,NORMAL
8200,NORMAL
8201,DRUSEN
8202,CNV
8203,DRUSEN
8204,DRUSEN
8205,CNV
8206,DRUSEN
8207,DRUSEN
8208,DME
8209,DRUSEN
8210,NORMAL
8211,DRUSEN
8212,DME
8213,DRUSEN
8214,NORMAL
8215,DRUSEN
8216,NORMAL
8217,NORMAL
8218,NORMAL
8219,CNV
8220,CNV
8221,CNV
8222,CNV
8223,NORMAL
8224,DRUSEN
8225,NORMAL
8226,DME
8227,NORMAL
8228,DRUSEN
8229,DME
8230,NORMAL
8231,CNV
8232,DRUSEN
8233,CNV
8234,CNV
8235,NORMAL
8236,DME
8237,NORMAL
8238,DME
8239,NORMAL
8240,CNV
8241,DRUSEN
8242,NORMAL
8243,CNV
8244,DRUSEN
8245,NORMAL
8246,CNV
8247,NORMAL
8248,DRUSEN
8249,NORMAL
8250,DRUSEN
8251,DRUSEN
8252,DRUSEN
8253,NORMAL
8254,NORMAL
8255,NORMAL
8256,CNV
8257,DME
8258,NORMAL
8259,NORMAL
8260,DME
8261,CNV
8262,DRUSEN
8263,CNV
8264,CNV
8265,CNV
8266,NORMAL
8267,NORMAL
8268,CNV
8269,NORMAL
8270,DRUSEN
8271,NORMAL
8272,NORMAL
8273,NORMAL
8274,DME
8275,DRUSEN
8276,CNV
8277,NORMAL
8278,NORMAL
8279,DRUSEN
8280,NORMAL
8281,NORMAL
8282,NORMAL
8283,NORMAL
8284,CNV
8285,NORMAL
8286,DME
8287,NORMAL
8288,DME
8289,DRUSEN
8290,CNV
8291,NORMAL
8292,CNV
8293,CNV
8294,DRUSEN
8295,CNV
8296,DRUSEN
8297,NORMAL
8298,NORMAL
8299,CNV
8300,DRUSEN
8301,CNV
8302,CNV
8303,DRUSEN
8304,CNV
8305,CNV
8306,CNV
8307,DME
8308,NORMAL
8309,NORMAL
8310,DRUSEN
8311,CNV
8312,DRUSEN
8313,DRUSEN
8314,DME
8315,NORMAL
8316,DRUSEN
8317,DRUSEN
8318,CNV
8319,CNV
8320,CNV
8321,CNV
8322,CNV
8323,NORMAL
8324,NORMAL
8325,NORMAL
8326,DRUSEN
8327,NORMAL
8328,DRUSEN
8329,DRUSEN
8330,CNV
8331,NORMAL
8332,NORMAL
8333,CNV
8334,NORMAL
8335,NORMAL
8336,NORMAL
8337,NORMAL
8338,NORMAL
8339,NORMAL
8340,CNV
8341,CNV
8342,DRUSEN
8343,CNV
8344,DRUSEN
8345,NORMAL
8346,CNV
8347,NORMAL
8348,CNV
8349,NORMAL
8350,DRUSEN
8351,CNV
8352,NORMAL
8353,DRUSEN
8354,CNV
8355,CNV
8356,NORMAL
8357,CNV
8358,CNV
8359,NORMAL
8360,NORMAL
8361,DRUSEN
8362,CNV
8363,NORMAL
8364,DRUSEN
8365,CNV
8366,CNV
8367,DRUSEN
8368,DRUSEN
8369,CNV
8370,NORMAL
8371,DRUSEN
8372,DRUSEN
8373,NORMAL
8374,NORMAL
8375,DME
8376,NORMAL
8377,NORMAL
8378,NORMAL
8379,NORMAL
8380,DME
8381,NORMAL
8382,NORMAL
8383,CNV
8384,CNV
8385,DME
8386,DRUSEN
8387,NORMAL
8388,NORMAL
8389,DRUSEN
8390,DME
8391,CNV
8392,CNV
8393,DRUSEN
8394,NORMAL
8395,DRUSEN
8396,DRUSEN
8397,CNV
8398,DRUSEN
8399,DME
8400,CNV
8401,DME
8402,DRUSEN
8403,CNV
8404,CNV
8405,DME
8406,DRUSEN
8407,DRUSEN
8408,CNV
8409,NORMAL
8410,CNV
8411,NORMAL
8412,DRUSEN
8413,NORMAL
8414,NORMAL
8415,CNV
8416,NORMAL
8417,NORMAL
8418,DME
8419,CNV
8420,NORMAL
8421,CNV
8422,NORMAL
8423,DRUSEN
8424,CNV
8425,DRUSEN
8426,DRUSEN
8427,CNV
8428,DRUSEN
8429,CNV
8430,DRUSEN
8431,NORMAL
8432,DRUSEN
8433,NORMAL
8434,DRUSEN
8435,DRUSEN
8436,NORMAL
8437,CNV
8438,DME
8439,DME
8440,CNV
8441,NORMAL
